"affy_hg_u95av2"	"entrezgene"
"38100_at"	7095
"950_at"	7095
"40471_at"	5824
"35256_at"	8884
"1284_at"	23683
"37876_at"	23683
"34713_at"	9371
"41872_at"	1687
"35071_s_at"	2762
"39643_at"	11232
"31777_at"	4593
"1626_at"	4593
"37162_at"	8030
"1003_s_at"	643
"37455_at"	643
"1004_at"	643
"40150_at"	6634
"31852_at"	57037
"39844_at"	124801
"32236_at"	7327
"41452_at"	23660
"2047_s_at"	3728
"34301_r_at"	3728
"36912_at"	8208
"40085_s_at"	7024
"40084_at"	7024
"31744_at"	27284
"33302_at"	8082
"33303_at"	8082
"40293_at"	8789
"39626_s_at"	5462
"1617_at"	7706
"32640_at"	3383
"36362_at"	6559
"38483_at"	NA
"40928_at"	26118
"1936_s_at"	4609
"1827_s_at"	4609
"1973_s_at"	4609
"37724_at"	4609
"38843_at"	10042
"33984_at"	NA
"1161_at"	NA
"36714_at"	7182
"38074_at"	NA
"31587_at"	8170
"457_s_at"	NA
"155_s_at"	NA
"32970_f_at"	22927
"41606_at"	4733
"38054_at"	NA
"40202_at"	687
"38586_at"	2168
"31827_s_at"	10618
"31829_r_at"	10618
"38993_r_at"	10618
"31828_r_at"	10618
"616_s_at"	7067
"35846_at"	7067
"1316_at"	7067
"36689_at"	NA
"40335_at"	1183
"40965_at"	1183
"38792_at"	NA
"35430_at"	NA
"35431_g_at"	NA
"37803_at"	54629
"37802_r_at"	54629
"36794_at"	58500
"32119_at"	NA
"35673_at"	7984
"35673_at"	101060316
"41187_at"	103910
"39600_at"	152559
"40685_at"	221
"36962_at"	1314
"37091_g_at"	1587
"37089_at"	1587
"32915_at"	56905
"38618_at"	NA
"33386_at"	3005
"434_at"	3005
"435_g_at"	3005
"40517_at"	9652
"40744_at"	5893
"1899_s_at"	5893
"1043_s_at"	5893
"39867_at"	100616256
"117_at"	3311
"35965_at"	3311
"36475_at"	23464
"36068_at"	9973
"40593_at"	5725
"40593_at"	100616459
"40992_s_at"	NA
"657_at"	56098
"41556_s_at"	9957
"32029_at"	5170
"34251_at"	3215
"31722_at"	6122
"31722_at"	116936
"31722_at"	116938
"34174_s_at"	23266
"33872_at"	23266
"39873_at"	5128
"1222_at"	5128
"160042_s_at"	3216
"35506_s_at"	1469
"33715_r_at"	653238
"41861_at"	26155
"36645_at"	5970
"1045_s_at"	5970
"1295_at"	5970
"1271_g_at"	5970
"34647_at"	1655
"34647_at"	100616387
"34647_at"	100616408
"36942_at"	9798
"31984_at"	79166
"39585_at"	23552
"36690_at"	2908
"706_at"	2908
"1102_s_at"	2908
"31557_at"	NA
"40855_at"	23034
"38928_r_at"	7299
"38927_i_at"	7299
"34155_s_at"	7299
"37963_at"	410
"36689_at"	114876
"37740_r_at"	292
"38805_at"	7050
"32437_at"	6193
"32448_at"	7379
"40109_at"	6722
"1409_at"	6722
"34396_at"	171023
"32611_at"	54884
"36495_at"	2203
"36932_at"	2976
"32717_at"	9148
"657_at"	56097
"34645_at"	NA
"33260_at"	6654
"303_at"	6654
"32222_at"	84901
"38864_at"	84901
"36022_at"	NA
"32898_at"	81569
"39928_at"	2913
"31984_at"	NA
"40062_s_at"	4635
"31723_at"	1473
"41283_at"	3189
"1610_s_at"	NA
"37913_at"	NA
"41217_at"	27072
"36886_f_at"	101060228
"36887_f_at"	101060228
"31780_f_at"	101060228
"715_s_at"	92086
"32893_s_at"	92086
"31453_s_at"	11024
"32475_at"	11024
"35840_at"	26001
"715_s_at"	2678
"41868_at"	2678
"32893_s_at"	2678
"715_s_at"	728441
"41868_at"	728441
"32893_s_at"	728441
"37683_at"	NA
"39612_at"	NA
"442_at"	7184
"442_at"	100500842
"527_at"	1058
"38852_at"	NA
"37618_at"	3217
"36438_at"	NA
"40528_at"	9355
"38233_at"	9454
"39739_at"	NA
"31791_at"	8626
"40982_at"	55720
"1517_at"	NA
"40232_at"	NA
"38033_at"	151011
"38603_at"	7695
"41159_at"	1213
"39982_r_at"	4481
"39981_at"	4481
"37127_at"	22861
"36965_at"	288
"36967_g_at"	288
"32394_s_at"	NA
"32395_r_at"	NA
"40268_at"	2355
"688_at"	NA
"41408_at"	6832
"35178_at"	11197
"32474_at"	5081
"33464_at"	NA
"32438_at"	NA
"33899_at"	NA
"1965_s_at"	4842
"31887_at"	1159
"31887_at"	548596
"34269_at"	26098
"34965_at"	8530
"31717_at"	5301
"38193_at"	NA
"38194_s_at"	NA
"1371_s_at"	1556
"40790_at"	8553
"894_g_at"	NA
"893_at"	NA
"40619_at"	NA
"38724_at"	84726
"32901_s_at"	3475
"37679_at"	3475
"38502_at"	25961
"293_at"	391518
"38569_at"	NA
"31512_at"	NA
"35053_at"	9364
"39428_at"	10019
"39279_at"	654
"1733_at"	654
"37171_at"	9493
"37621_at"	NA
"40514_at"	51614
"1463_at"	5782
"1318_at"	NA
"33102_at"	120
"33103_s_at"	120
"38803_at"	83988
"32614_at"	9899
"37068_at"	7941
"40221_at"	9013
"34296_at"	4281
"32408_s_at"	NA
"33288_i_at"	10127
"33289_f_at"	10127
"33288_i_at"	283876
"33289_f_at"	283876
"32641_at"	23047
"36369_at"	284119
"34320_at"	284119
"31452_at"	NA
"38734_at"	5350
"34311_at"	NA
"41375_at"	57819
"37331_g_at"	8659
"37330_at"	8659
"38810_at"	10014
"37952_at"	3690
"852_at"	3690
"33239_at"	201134
"36305_at"	6531
"34031_i_at"	889
"35085_r_at"	889
"34835_at"	23385
"38175_at"	23066
"40688_at"	NA
"1307_at"	7507
"1308_g_at"	7507
"1995_at"	7507
"34550_at"	1812
"39301_at"	NA
"38943_at"	3052
"41174_at"	84220
"41174_at"	285190
"41174_at"	653489
"41174_at"	727851
"41174_at"	729540
"41250_at"	7965
"41207_at"	84909
"41207_at"	100507319
"32977_at"	NA
"35343_at"	2805
"39412_at"	7726
"31637_s_at"	9572
"38738_at"	6612
"41091_at"	146880
"40407_at"	146880
"32564_at"	NA
"37873_g_at"	8629
"37872_at"	8629
"40766_at"	721
"40766_at"	100293534
"35601_at"	NA
"451_at"	238
"38543_at"	238
"40092_at"	11176
"36733_at"	126393
"36023_at"	NA
"39026_r_at"	55384
"1594_at"	5432
"32601_s_at"	5432
"1061_at"	3587
"35659_at"	3587
"1062_g_at"	3587
"31620_at"	347853
"37357_at"	NA
"39134_at"	10043
"38036_at"	22934
"38036_at"	101060545
"32526_at"	83700
"38762_at"	11325
"37242_at"	79068
"38651_at"	9637
"32148_at"	10160
"32148_at"	101060526
"126_s_at"	280659
"632_at"	2931
"38407_r_at"	5730
"38406_f_at"	5730
"216_at"	5730
"39890_at"	NA
"37590_g_at"	NA
"41118_at"	79758
"38295_at"	5089
"40748_at"	1358
"37389_at"	NA
"31974_at"	23562
"36370_at"	2304
"37094_at"	7517
"40128_at"	9685
"39153_r_at"	8161
"39152_f_at"	8161
"40379_at"	1571
"1431_at"	1571
"2021_s_at"	898
"41060_at"	898
"35660_at"	6295
"31759_at"	6295
"35661_g_at"	6295
"33920_at"	1729
"39122_at"	2821
"38825_at"	2243
"37264_at"	7690
"37264_at"	100506639
"40900_at"	4628
"32838_at"	4628
"34861_at"	2802
"33331_at"	7851
"37178_at"	91137
"37944_at"	2643
"31461_at"	NA
"37447_at"	2852
"36281_at"	4807
"32195_at"	339287
"33580_r_at"	8484
"33579_i_at"	8484
"32462_s_at"	395
"32463_at"	395
"35593_at"	314
"39644_at"	25758
"37553_at"	7016
"39609_at"	6493
"39608_at"	6493
"38388_at"	4938
"38389_at"	4938
"39086_g_at"	6742
"38846_at"	6742
"31804_f_at"	6818
"32317_s_at"	6818
"31804_f_at"	445329
"32317_s_at"	445329
"31804_f_at"	101060714
"32317_s_at"	101060714
"37585_at"	NA
"32944_at"	6091
"37481_at"	51362
"35959_at"	22891
"34714_at"	25939
"33139_s_at"	4291
"35864_at"	NA
"35845_at"	10427
"37498_at"	NA
"35380_at"	7003
"964_at"	368
"39247_at"	368
"35625_at"	976
"38106_at"	NA
"35574_i_at"	NA
"35575_f_at"	NA
"39434_at"	55747
"39076_s_at"	10589
"535_s_at"	4791
"40362_at"	4791
"545_g_at"	4791
"544_at"	4791
"1632_at"	NA
"34567_at"	1539
"37881_at"	10220
"39317_at"	8418
"38708_at"	5901
"1839_at"	5901
"1840_g_at"	5901
"34601_at"	100129482
"33839_at"	3709
"756_at"	3709
"1495_at"	4052
"40384_at"	4867
"32465_at"	579
"1332_f_at"	2688
"37496_at"	11194
"33613_at"	NA
"32802_at"	10299
"40338_at"	10299
"38070_at"	10299
"1107_s_at"	9636
"38432_at"	9636
"37883_i_at"	400879
"37884_f_at"	400879
"37883_i_at"	440157
"37884_f_at"	440157
"37883_i_at"	100506303
"37884_f_at"	100506303
"35869_at"	9450
"31850_at"	2729
"39044_s_at"	8527
"32315_at"	NA
"40387_at"	1902
"35476_at"	9644
"33267_at"	10396
"34973_at"	10396
"37956_at"	222
"33363_at"	27102
"35829_at"	23705
"37929_at"	23705
"39326_at"	535
"37764_at"	3141
"32607_at"	10409
"38520_r_at"	6563
"33463_at"	7498
"33454_at"	375790
"32244_at"	9878
"33756_at"	8639
"40407_at"	NA
"1603_g_at"	NA
"1602_at"	NA
"31689_at"	26091
"40920_at"	8555
"41091_at"	NA
"38440_s_at"	NA
"41799_at"	NA
"41561_s_at"	90410
"34799_at"	90410
"37856_at"	8832
"33683_at"	55000
"39003_at"	754
"38663_at"	NA
"38648_at"	171017
"35539_at"	3617
"296_at"	7280
"297_g_at"	7280
"471_f_at"	7280
"33678_i_at"	7280
"429_f_at"	7280
"39331_at"	7280
"858_at"	5447
"35321_at"	11011
"35913_at"	1820
"40656_at"	3305
"41460_at"	10432
"41460_at"	101059993
"37451_at"	28232
"34043_at"	84830
"38473_at"	6897
"1277_at"	27237
"37955_at"	10330
"39326_at"	NA
"31692_at"	3303
"1104_s_at"	3303
"31692_at"	3304
"1104_s_at"	3304
"40346_at"	23359
"1907_at"	5933
"35864_at"	49
"610_at"	154
"38102_at"	221154
"38427_at"	1306
"602_s_at"	NA
"34285_at"	23276
"39131_at"	NA
"35078_at"	3386
"38131_at"	NA
"31830_s_at"	NA
"173_at"	1016
"1614_s_at"	NA
"34677_f_at"	NA
"31526_f_at"	NA
"36239_at"	5450
"1714_at"	6239
"1951_at"	285
"37461_at"	285
"35314_at"	9918
"36480_at"	5256
"37988_at"	974
"38877_s_at"	135152
"33513_at"	6504
"33706_at"	9092
"34998_at"	10196
"37033_s_at"	NA
"34565_at"	1446
"38129_at"	2710
"38130_s_at"	2710
"41029_at"	11066
"36215_at"	5567
"34850_at"	NA
"33597_at"	7691
"31704_at"	1775
"41160_at"	53615
"37502_at"	10592
"39285_at"	5130
"36241_r_at"	2538
"41176_at"	79888
"41177_at"	79888
"37930_at"	540
"31626_i_at"	90586
"31627_f_at"	90586
"34520_at"	610
"38391_at"	822
"32466_at"	NA
"32659_at"	8890
"33860_at"	23352
"32590_at"	654321
"40641_at"	9044
"38006_at"	962
"40388_at"	9229
"139_at"	9229
"38574_at"	23461
"35408_i_at"	51710
"35409_r_at"	51710
"35408_i_at"	101060181
"35409_r_at"	101060181
"33244_at"	1124
"35002_g_at"	222658
"35001_at"	222658
"40430_at"	NA
"40943_at"	79071
"35746_r_at"	5094
"35745_f_at"	5094
"40997_at"	5094
"32865_at"	NA
"37866_at"	NA
"31907_at"	NA
"41274_at"	131544
"35526_at"	735
"40029_at"	1953
"35027_at"	1140
"36518_at"	9517
"40228_at"	NA
"34967_at"	NA
"35637_at"	340591
"38358_at"	11056
"40187_at"	11056
"640_at"	NA
"41614_at"	23113
"606_at"	NA
"1079_g_at"	5618
"1078_at"	5618
"41063_g_at"	NA
"41194_at"	NA
"33746_at"	11319
"38051_at"	4118
"33134_at"	109
"1813_at"	64285
"39587_at"	28952
"41600_at"	5036
"33193_at"	55062
"41822_at"	25799
"40704_at"	5290
"38406_f_at"	401562
"216_at"	401562
"41591_at"	10238
"38171_at"	10238
"254_at"	440926
"40327_at"	10481
"36866_at"	56311
"38129_at"	NA
"38130_s_at"	NA
"35383_at"	10230
"37982_at"	1632
"33187_r_at"	440253
"39242_at"	6861
"32532_at"	7082
"1872_at"	5888
"32436_at"	619562
"39049_at"	63940
"31951_s_at"	NA
"37168_at"	27074
"32198_at"	54939
"38891_at"	4547
"34595_at"	4640
"32672_at"	NA
"39976_at"	56929
"35354_at"	9145
"36334_at"	4063
"37771_at"	9344
"39246_at"	10274
"35319_at"	10664
"37313_at"	6606
"37313_at"	6607
"40825_at"	22924
"33545_at"	6329
"40209_at"	7087
"34350_at"	6249
"41081_at"	699
"36753_at"	11006
"890_at"	7319
"347_s_at"	6228
"37462_i_at"	268
"35084_at"	268
"335_r_at"	268
"37463_r_at"	268
"37462_i_at"	100423031
"35084_at"	100423031
"335_r_at"	100423031
"37463_r_at"	100423031
"38950_r_at"	8510
"31641_s_at"	8510
"36129_at"	9905
"38835_at"	NA
"35692_at"	NA
"38304_r_at"	9365
"35810_at"	NA
"36916_at"	6484
"39806_at"	25842
"1946_at"	51352
"1947_g_at"	51352
"32585_at"	2037
"32392_s_at"	54576
"37884_f_at"	NA
"39393_r_at"	350
"39503_s_at"	10570
"36676_at"	6185
"33743_at"	26033
"38460_at"	1528
"38459_g_at"	1528
"38458_at"	1528
"775_at"	3351
"35503_at"	3351
"34984_at"	7222
"37990_at"	6261
"32864_at"	6736
"35377_at"	26145
"31545_at"	NA
"41152_f_at"	NA
"36998_s_at"	6311
"1877_g_at"	NA
"39253_s_at"	NA
"35966_at"	25797
"35351_at"	5936
"35351_at"	100526737
"38835_at"	10548
"32403_at"	93164
"32412_at"	6208
"32413_at"	6208
"40355_at"	11169
"41214_at"	6192
"37794_at"	155060
"37479_at"	971
"39667_at"	4858
"38393_at"	9766
"34814_at"	NA
"34538_at"	NA
"37292_at"	9794
"39968_at"	9794
"32392_s_at"	54575
"31790_at"	90627
"37918_at"	3689
"40079_at"	9052
"33730_at"	9052
"39105_at"	7408
"40589_at"	6645
"34588_i_at"	265
"32991_f_at"	265
"34589_f_at"	265
"40473_at"	8428
"35272_at"	2787
"32524_s_at"	23310
"32525_r_at"	23310
"41862_at"	23310
"38928_r_at"	NA
"38927_i_at"	NA
"34155_s_at"	NA
"479_at"	1601
"31573_at"	6230
"35748_at"	NA
"217_at"	3817
"41721_at"	3817
"35983_at"	57418
"40811_at"	26036
"36696_at"	NA
"36697_g_at"	NA
"36622_at"	2266
"32873_at"	3751
"32392_s_at"	54600
"41644_at"	23328
"35535_f_at"	9720
"1614_s_at"	9720
"34677_f_at"	9720
"31526_f_at"	9720
"40453_s_at"	6430
"36832_at"	10331
"32753_at"	NA
"40695_at"	3614
"38861_at"	5444
"33145_at"	2175
"31935_s_at"	NA
"38437_at"	22794
"37855_at"	1486
"38165_s_at"	8085
"35766_at"	NA
"37883_i_at"	100653149
"37884_f_at"	100653149
"37883_i_at"	101060483
"37884_f_at"	101060483
"31538_at"	NA
"41290_at"	NA
"40269_at"	8559
"31534_at"	7544
"32571_at"	4144
"36473_at"	10868
"35634_at"	10454
"41822_at"	55663
"32392_s_at"	54577
"1330_at"	4215
"41332_at"	5434
"38768_at"	3033
"35435_s_at"	3033
"34414_at"	23392
"35523_at"	27306
"33788_at"	9583
"40407_at"	3838
"36979_at"	6515
"40107_at"	230
"294_s_at"	984
"32004_s_at"	984
"33300_at"	984
"33301_g_at"	984
"41454_at"	23593
"41597_s_at"	100996517
"701_s_at"	3640
"36301_at"	3640
"32163_f_at"	NA
"37974_at"	10943
"36896_s_at"	406
"35867_at"	6582
"345_at"	4248
"34746_at"	124222
"35513_r_at"	23101
"41090_s_at"	491
"37053_at"	491
"36988_at"	7126
"32392_s_at"	54578
"36004_at"	NA
"1390_s_at"	2691
"38500_at"	51014
"38500_at"	100302736
"33362_at"	10602
"32304_at"	5578
"38042_at"	5578
"1437_at"	5578
"2072_at"	1010
"32266_at"	1010
"39968_at"	4056
"36545_s_at"	9814
"36547_r_at"	9814
"1315_at"	4946
"41424_at"	5446
"31898_at"	9695
"41275_at"	1875
"1639_s_at"	1875
"1044_s_at"	1875
"41236_at"	54471
"36423_at"	26471
"38754_at"	26471
"35220_at"	2028
"31611_s_at"	10018
"33047_at"	10018
"34544_at"	10308
"36972_at"	10959
"35264_at"	4722
"32392_s_at"	54579
"38011_at"	8725
"41692_at"	8867
"39172_at"	84890
"41342_at"	5902
"39798_at"	NA
"33379_at"	117178
"141_s_at"	2972
"37863_at"	1959
"34642_at"	NA
"35090_g_at"	9542
"35089_at"	9542
"36765_at"	25876
"40022_at"	2218
"39811_at"	79036
"39810_at"	79036
"40394_at"	2677
"34865_at"	4726
"31686_at"	NA
"32392_s_at"	54657
"35989_at"	51778
"40005_at"	8846
"41520_at"	284352
"34378_at"	123
"34378_at"	100509484
"38369_at"	4615
"33726_at"	NA
"36367_at"	27328
"36367_at"	83259
"35649_at"	1036
"36217_at"	11329
"370_at"	11329
"36218_g_at"	11329
"32167_at"	9512
"41641_at"	27076
"34509_at"	8972
"40952_at"	440352
"40952_at"	100507803
"40952_at"	100509487
"40952_at"	100996277
"40952_at"	101060649
"40952_at"	101060652
"40337_at"	2523
"38148_at"	1407
"1313_at"	5695
"39060_at"	5695
"37663_at"	1653
"40555_at"	NA
"1818_at"	NA
"32341_f_at"	6147
"32341_f_at"	26809
"32392_s_at"	54659
"35489_at"	4224
"38996_at"	2077
"1242_at"	2077
"411_i_at"	10581
"675_at"	10581
"38904_at"	6714
"1938_at"	6714
"40957_at"	23512
"1991_s_at"	7867
"39237_at"	7867
"1637_at"	7867
"32276_at"	6161
"37366_at"	10611
"40060_r_at"	10611
"40059_r_at"	10611
"40058_s_at"	10611
"34662_at"	84864
"35215_at"	51574
"39351_at"	966
"35355_at"	100302232
"31381_at"	8993
"34032_at"	NA
"34806_at"	NA
"40262_at"	NA
"32038_s_at"	NA
"37673_at"	8439
"1195_s_at"	9270
"40843_at"	9270
"33836_at"	440345
"39617_at"	3977
"32392_s_at"	54658
"34916_s_at"	7293
"35713_at"	2176
"160034_s_at"	2176
"35836_at"	NA
"675_at"	8519
"676_g_at"	8519
"39854_r_at"	57104
"38605_at"	NA
"32866_at"	9719
"32866_at"	100996396
"34801_at"	9924
"36186_at"	10921
"37931_at"	1059
"719_g_at"	5654
"718_at"	5654
"41760_at"	NA
"35592_at"	6543
"35445_at"	115703
"41691_at"	26043
"40796_at"	100506866
"31957_r_at"	6176
"31956_f_at"	6176
"40376_at"	NA
"32031_at"	790
"749_at"	790
"32810_at"	7172
"41235_at"	468
"38635_at"	6748
"350_at"	NA
"32628_at"	NA
"40452_at"	8904
"34885_at"	NA
"38257_at"	4728
"38257_at"	100616403
"40189_at"	6418
"2016_s_at"	NA
"41732_at"	NA
"41733_at"	NA
"35081_at"	2254
"1616_at"	2254
"35171_at"	6683
"101_at"	8798
"40553_at"	100506903
"40220_at"	10614
"34570_at"	NA
"33973_at"	4888
"33799_at"	6478
"40080_at"	23065
"34748_at"	25780
"41215_s_at"	NA
"41216_r_at"	NA
"31993_f_at"	NA
"234_s_at"	5764
"34820_at"	5764
"35588_at"	90576
"39218_at"	NA
"32600_at"	55715
"40553_at"	441081
"40553_at"	101060558
"1543_at"	5608
"2014_s_at"	5608
"31606_at"	22999
"38524_at"	NA
"39620_at"	5463
"104_at"	5463
"31848_at"	8618
"35267_g_at"	10904
"35266_at"	10904
"32889_at"	154661
"37155_at"	26047
"41243_at"	728661
"32344_r_at"	3739
"37247_at"	6943
"33801_at"	10421
"39405_at"	9724
"32246_g_at"	56339
"34931_at"	22849
"39222_at"	5288
"38195_at"	9678
"33810_at"	NA
"AFFX-HUMRGE/M10098_5_at"	100008588
"AFFX-HUMRGE/M10098_3_at"	100008588
"AFFX-HUMRGE/M10098_M_at"	100008588
"37654_at"	9784
"39785_at"	9702
"41111_at"	587
"230_s_at"	2488
"34648_at"	6745
"34649_at"	6745
"38216_at"	221037
"AFFX-M27830_M_at"	100008589
"AFFX-M27830_5_at"	100008589
"AFFX-M27830_M_at"	100861532
"AFFX-M27830_5_at"	100861532
"34771_at"	8612
"36020_at"	375248
"36020_at"	400986
"40203_at"	10209
"34677_f_at"	220594
"31526_f_at"	220594
"918_at"	20
"38313_at"	20
"31725_s_at"	20
"35251_at"	3096
"40409_at"	224
"974_at"	NA
"34578_at"	6445
"34463_at"	1773
"39065_s_at"	7267
"39065_s_at"	286495
"41491_s_at"	NA
"41492_r_at"	NA
"35460_at"	2828
"40071_at"	1545
"859_at"	1545
"1957_s_at"	7046
"32903_at"	7046
"38357_at"	55023
"31985_at"	55023
"37501_at"	55922
"32411_at"	6671
"40504_at"	5445
"38479_at"	10541
"39619_at"	51308
"33354_at"	64750
"181_g_at"	79143
"180_at"	79143
"39660_at"	1672
"1716_at"	8844
"31808_at"	54556
"34622_at"	1671
"39231_at"	1105
"33084_at"	10814
"35043_at"	2074
"2080_s_at"	2074
"37124_i_at"	1577
"37125_f_at"	1577
"38229_at"	1577
"34546_at"	1669
"36859_at"	NA
"38451_at"	10975
"33755_at"	26031
"1786_at"	10461
"40648_at"	10461
"151_s_at"	NA
"39263_at"	4939
"39264_at"	4939
"39880_at"	55073
"33064_at"	786
"37100_at"	752
"31506_s_at"	1667
"31793_at"	1667
"31506_s_at"	728358
"31793_at"	728358
"36029_at"	744
"32715_at"	8673
"31671_at"	NA
"31672_g_at"	NA
"333_s_at"	NA
"35999_r_at"	23235
"1811_at"	5794
"38642_at"	214
"39876_at"	955
"33414_at"	408050
"465_at"	10524
"40063_at"	10241
"40587_s_at"	9521
"40588_r_at"	9521
"342_at"	5167
"343_s_at"	5167
"32353_at"	3818
"41348_at"	10265
"31506_s_at"	1668
"31793_at"	1668
"34528_at"	157627
"34526_s_at"	157627
"34527_r_at"	157627
"34528_at"	406907
"34526_s_at"	406907
"34527_r_at"	406907
"38853_at"	10149
"36616_at"	9802
"41280_r_at"	NA
"32533_s_at"	10791
"37698_at"	8165
"40068_at"	NA
"34623_at"	1670
"32720_at"	9140
"38600_r_at"	9140
"32721_at"	9140
"39714_at"	6451
"36822_at"	NA
"1347_at"	994
"34506_at"	210
"1179_at"	NA
"747_at"	NA
"33931_at"	2879
"294_s_at"	728642
"32004_s_at"	728642
"33301_g_at"	728642
"33300_at"	728642
"32102_at"	26278
"1952_s_at"	4090
"1013_at"	4090
"39926_at"	4090
"34717_s_at"	10772
"34716_at"	10772
"34717_s_at"	100996657
"34716_at"	100996657
"41221_at"	NA
"35618_at"	9931
"39735_at"	4817
"32464_at"	1673
"32464_at"	100289462
"31880_at"	NA
"33495_at"	8499
"37065_f_at"	729396
"36100_at"	7422
"36101_s_at"	7422
"1953_at"	7422
"34832_s_at"	9922
"34831_at"	9922
"31497_at"	645051
"39733_at"	9709
"31955_at"	2197
"41603_at"	10607
"34740_at"	2310
"35925_at"	22977
"35331_at"	8727
"40610_at"	51663
"33148_at"	51663
"676_g_at"	10410
"41745_at"	10410
"39606_at"	10407
"35520_at"	9080
"35521_at"	9080
"34894_r_at"	64063
"31402_at"	57824
"37735_at"	NA
"34309_at"	1357
"40234_at"	85359
"40865_at"	6996
"41264_at"	83759
"1279_s_at"	100529145
"32452_at"	100529145
"36170_at"	23474
"38881_i_at"	147166
"38882_r_at"	147166
"36886_f_at"	3811
"36887_f_at"	3811
"36735_f_at"	3811
"36886_f_at"	3812
"36887_f_at"	3812
"36735_f_at"	3812
"31935_s_at"	440081
"32510_at"	8574
"33668_at"	NA
"40852_at"	23424
"32823_at"	55823
"39443_s_at"	1329
"39921_at"	1329
"33425_at"	10155
"38093_at"	93487
"36517_at"	NA
"41859_at"	10090
"41450_at"	56681
"41451_s_at"	56681
"39431_at"	9520
"39176_f_at"	1056
"31483_g_at"	1056
"39177_r_at"	1056
"40723_at"	27240
"367_at"	4752
"34487_at"	NA
"37036_at"	23195
"40094_r_at"	4059
"40093_at"	4059
"40494_at"	9191
"39048_at"	4855
"32518_at"	8882
"41235_at"	NA
"33802_at"	3162
"34235_at"	221395
"38663_at"	8815
"36566_at"	1497
"35367_at"	3958
"41858_at"	27315
"471_f_at"	347733
"33678_i_at"	347733
"429_f_at"	347733
"39332_at"	347733
"37059_at"	2646
"34504_at"	6694
"39345_at"	100616211
"36530_g_at"	79090
"36531_r_at"	79090
"36529_at"	79090
"37408_at"	9902
"33433_at"	25940
"38863_at"	5985
"653_at"	5985
"40166_at"	5985
"33888_at"	10120
"38871_at"	8915
"34122_at"	1447
"38234_at"	7090
"35200_at"	8091
"638_at"	8091
"33786_r_at"	9731
"35480_at"	8528
"31804_f_at"	100526831
"32317_s_at"	100526831
"39051_at"	4826
"33305_at"	1992
"37245_at"	NA
"31804_f_at"	6799
"32317_s_at"	6799
"39829_at"	10123
"32775_r_at"	5359
"40269_at"	NA
"1357_at"	375341
"37339_at"	375341
"1357_at"	100422952
"37339_at"	100422952
"32514_s_at"	1522
"36220_at"	23576
"41442_at"	863
"32937_at"	22979
"32939_g_at"	22979
"32938_at"	22979
"36814_at"	84162
"32643_at"	2632
"35128_at"	680
"32912_at"	5456
"38179_at"	7727
"982_at"	4174
"31849_at"	100847026
"36675_r_at"	5216
"715_s_at"	NA
"32893_s_at"	NA
"32950_at"	11281
"32951_g_at"	11281
"32952_at"	11281
"39680_at"	6779
"34048_at"	2712
"38130_s_at"	2712
"38757_at"	NA
"35030_i_at"	9758
"35031_r_at"	9758
"34821_at"	25901
"36538_at"	23368
"39880_at"	NA
"41328_s_at"	24139
"187_at"	5871
"34552_at"	2520
"40887_g_at"	NA
"1288_s_at"	NA
"32479_at"	8792
"41649_at"	55810
"38772_at"	3491
"35179_at"	NA
"35929_s_at"	64591
"35930_at"	64591
"41366_at"	22864
"1930_at"	8714
"38261_at"	8714
"37665_at"	1967
"40381_at"	22869
"40709_at"	10778
"31391_at"	9001
"33454_at"	NA
"41059_at"	11314
"37869_at"	23085
"37715_at"	22938
"32223_at"	10147
"1047_s_at"	NA
"31519_f_at"	NA
"37012_at"	832
"41579_s_at"	5584
"1603_g_at"	5584
"1602_at"	5584
"1941_at"	6502
"40468_at"	23048
"34676_at"	116987
"33630_s_at"	6712
"1498_at"	7535
"36021_at"	51176
"39136_at"	9943
"2005_s_at"	3718
"1547_at"	3718
"2007_g_at"	3718
"2006_at"	3718
"40316_at"	2689
"309_f_at"	2689
"308_f_at"	2689
"41490_at"	5634
"36862_at"	255043
"38748_at"	104
"1294_at"	100847079
"34462_at"	6339
"38174_at"	5662
"34937_at"	1677
"38669_at"	9748
"31410_at"	23495
"38314_at"	23152
"149_at"	10212
"36349_at"	3759
"38204_at"	9675
"31955_at"	84447
"33132_at"	29894
"33132_at"	100126351
"33132_at"	100302196
"40389_at"	NA
"36862_at"	22870
"32906_at"	6564
"31628_at"	6564
"41495_at"	58487
"34744_at"	3035
"34182_at"	3340
"33436_at"	6662
"38214_at"	5727
"836_at"	5727
"39269_at"	5983
"35588_at"	10224
"33863_at"	10525
"32309_at"	NA
"1669_at"	7474
"31862_at"	7474
"37098_at"	5498
"711_at"	6928
"38506_at"	6928
"33621_at"	6928
"32447_at"	2516
"36336_s_at"	22904
"37216_at"	22904
"989_at"	4690
"41795_at"	4690
"1357_at"	7375
"37339_at"	7375
"31784_at"	4917
"33688_at"	2637
"36971_at"	23505
"34524_at"	55966
"39575_at"	55966
"36678_at"	NA
"37319_at"	3486
"1586_at"	3486
"36027_at"	5435
"424_s_at"	2260
"36168_at"	2260
"2056_at"	2260
"2057_g_at"	2260
"1561_at"	1850
"1562_g_at"	1850
"38587_at"	2169
"32991_f_at"	266
"34589_f_at"	266
"38980_at"	23118
"38852_at"	116986
"33456_at"	22919
"40457_at"	6428
"351_f_at"	6428
"39157_at"	NA
"33467_at"	10871
"40799_at"	NA
