"affy_hg_u133_plus_2"	"entrezgene"
"1558652_at"	55683
"1562044_at"	NA
"1561323_at"	339975
"231243_s_at"	79365
"223185_s_at"	79365
"221530_s_at"	79365
"231242_at"	79365
"36742_at"	89870
"210177_at"	89870
"210885_s_at"	89870
"217481_x_at"	NA
"231062_at"	NA
"220636_at"	64446
"221668_s_at"	64446
"211413_s_at"	23569
"220001_at"	23569
"229266_at"	NA
"219669_at"	57126
"212469_at"	25836
"242352_at"	25836
"207108_s_at"	25836
"212483_at"	25836
"213918_s_at"	25836
"237789_at"	NA
"226787_at"	NA
"206414_s_at"	8853
"237170_at"	100507384
"237154_at"	NA
"237097_at"	NA
"1559288_at"	NA
"1557037_a_at"	100289373
"1557038_s_at"	100289373
"230195_at"	100131138
"224471_s_at"	8945
"216091_s_at"	8945
"204901_at"	8945
"1563620_at"	8945
"222374_at"	8945
"1552478_a_at"	NA
"212082_s_at"	NA
"228731_at"	NA
"236335_at"	NA
"228732_at"	NA
"61874_at"	11094
"219223_at"	11094
"230121_at"	574036
"208940_at"	22929
"208941_s_at"	22929
"208939_at"	22929
"215247_at"	100288570
"229096_at"	100288570
"229095_s_at"	100288570
"216659_at"	1720
"232707_at"	91464
"210894_s_at"	11190
"209495_at"	11190
"1555751_a_at"	79760
"222821_s_at"	79760
"219085_s_at"	79760
"208525_s_at"	26211
"208526_at"	26211
"229229_at"	64902
"1563427_at"	NA
"216545_at"	NA
"91617_at"	54487
"64474_g_at"	54487
"218650_at"	54487
"219811_at"	54487
"91617_at"	100302197
"64474_g_at"	100302197
"218650_at"	100302197
"219811_at"	100302197
"212873_at"	23526
"217614_at"	23526
"1554444_s_at"	54978
"225695_at"	54978
"219783_at"	54978
"234363_at"	135946
"1552476_s_at"	113026
"234971_x_at"	113026
"204453_at"	7637
"228630_at"	7637
"204453_at"	100996464
"228630_at"	100996464
"201707_at"	50717
"66053_at"	NA
"208906_at"	NA
"242788_at"	55693
"220278_at"	55693
"208498_s_at"	NA
"1569786_at"	NA
"1563750_at"	NA
"203331_s_at"	3635
"203332_s_at"	3635
"214891_at"	23014
"212231_at"	23014
"212229_s_at"	23014
"234413_at"	NA
"224535_s_at"	78988
"204386_s_at"	78988
"204387_x_at"	78988
"243837_x_at"	NA
"1555467_a_at"	10658
"204113_at"	10658
"235297_at"	10658
"209489_at"	10658
"221742_at"	10658
"221743_at"	10658
"219134_at"	64123
"201427_s_at"	6414
"229620_at"	6414
"1568746_a_at"	646268
"1568745_at"	646268
"228629_s_at"	100128025
"1562765_at"	100128025
"206645_s_at"	190
"206644_at"	190
"208286_x_at"	642559
"210265_x_at"	642559
"201713_s_at"	5903
"201711_x_at"	5903
"226922_at"	5903
"201712_s_at"	5903
"214446_at"	NA
"215255_at"	22997
"215255_at"	646543
"227704_at"	83636
"225863_s_at"	83636
"223983_s_at"	83636
"237319_at"	339779
"234737_at"	51559
"218786_at"	51559
"218493_at"	79622
"1553694_a_at"	5286
"235792_x_at"	5286
"226094_at"	5286
"1569022_a_at"	5286
"213070_at"	5286
"1569021_at"	5286
"238293_at"	NA
"217733_s_at"	9168
"230394_at"	140290
"201918_at"	55186
"201919_at"	55186
"201917_s_at"	55186
"223698_at"	55186
"237741_at"	55186
"1569756_at"	NA
"241521_at"	100507652
"214355_x_at"	100128553
"215549_x_at"	100128553
"236289_at"	NA
"219595_at"	7574
"1555325_s_at"	7574
"219595_at"	100287515
"1555325_s_at"	100287515
"210253_at"	10553
"207180_s_at"	10553
"209448_at"	10553
"212914_at"	23492
"231835_at"	127281
"221148_at"	NA
"1558512_at"	NA
"219048_at"	23556
"232101_s_at"	23556
"1559992_a_at"	100505967
"216547_at"	NA
"214748_at"	10443
"202258_s_at"	10443
"202259_s_at"	10443
"221899_at"	10443
"216971_s_at"	5339
"201373_at"	5339
"239315_at"	NA
"1564027_a_at"	NA
"241161_at"	NA
"241312_at"	100996280
"1564807_at"	NA
"239094_at"	NA
"1562713_a_at"	81832
"1552736_a_at"	81832
"1552904_at"	81832
"224443_at"	84791
"224444_s_at"	84791
"230469_at"	219790
"1556944_at"	NA
"1556945_a_at"	NA
"202781_s_at"	51763
"202782_s_at"	51763
"1562562_at"	NA
"208245_at"	9366
"210540_s_at"	8702
"212876_at"	8702
"1559970_at"	100506731
"227506_at"	220963
"220744_s_at"	55764
"1561554_at"	NA
"217794_at"	NA
"1561942_x_at"	100507321
"1563629_a_at"	100507321
"1561942_x_at"	100996788
"1563629_a_at"	100996788
"208377_s_at"	778
"1569878_at"	414194
"206666_at"	3003
"234223_at"	NA
"219507_at"	51319
"1555501_s_at"	51319
"235354_s_at"	51319
"1568871_at"	NA
"1562719_at"	NA
"1570395_a_at"	440078
"1570397_x_at"	440078
"206547_s_at"	5475
"212925_at"	126353
"1554609_at"	100287896
"222471_s_at"	56888
"242887_at"	56888
"217938_s_at"	56888
"225799_at"	112597
"1552258_at"	112597
"225799_at"	100128130
"1552258_at"	100128130
"225434_at"	162989
"219522_at"	24147
"212165_at"	NA
"1561103_at"	NA
"209403_at"	NA
"1570326_at"	NA
"205228_at"	NA
"34187_at"	NA
"224578_at"	55920
"244540_at"	NA
"232133_at"	81794
"230341_x_at"	81794
"214444_s_at"	56971
"230504_at"	56971
"1559410_at"	NA
"235239_at"	169714
"227146_at"	169714
"220583_at"	NA
"225208_s_at"	83640
"225210_s_at"	83640
"217759_at"	54765
"208603_s_at"	23542
"205050_s_at"	23542
"1556001_at"	23542
"55065_at"	57787
"221560_at"	57787
"1557007_a_at"	NA
"235208_at"	153733
"206398_s_at"	930
"1561525_at"	NA
"223451_s_at"	100529251
"221058_s_at"	100529251
"231219_at"	100529251
"241047_at"	401237
"229280_s_at"	401237
"241671_x_at"	401237
"216061_x_at"	5155
"204200_s_at"	5155
"217112_at"	5155
"238929_at"	10929
"214789_x_at"	10929
"213152_s_at"	10929
"1563913_at"	NA
"201848_s_at"	NA
"1563086_at"	NA
"209433_s_at"	NA
"212570_at"	23052
"230053_at"	23052
"212573_at"	23052
"243786_at"	253832
"243018_at"	NA
"1569259_at"	NA
"213434_at"	2054
"223659_at"	84000
"223956_at"	84000
"1562876_s_at"	NA
"205353_s_at"	NA
"233329_s_at"	51315
"222585_x_at"	51315
"218303_x_at"	51315
"224006_at"	100507377
"240176_at"	NA
"217513_at"	284021
"215599_at"	NA
"1559865_at"	NA
"1560581_at"	NA
"1560582_a_at"	NA
"217442_at"	100131825
"232504_at"	406938
"238225_at"	406938
"1562924_at"	340357
"221554_at"	NA
"52169_at"	NA
"209079_x_at"	26025
"211876_x_at"	26025
"215836_s_at"	26025
"205717_x_at"	26025
"211066_x_at"	26025
"216352_x_at"	26025
"201747_s_at"	6294
"201748_s_at"	6294
"225517_at"	54989
"238687_x_at"	54989
"236787_at"	NA
"229764_at"	285386
"229764_at"	101060141
"213377_x_at"	NA
"202830_s_at"	2542
"217289_s_at"	2542
"228870_at"	157638
"225864_at"	157638
"205750_at"	670
"1562056_at"	NA
"230451_at"	100506974
"1557192_at"	100506974
"239402_at"	100506974
"230451_at"	100874058
"1557192_at"	100874058
"239402_at"	100874058
"1556558_s_at"	285266
"223894_s_at"	NA
"212201_at"	23141
"212200_at"	23141
"205933_at"	26040
"227478_at"	26040
"208906_at"	26580
"218244_at"	55035
"221680_s_at"	51513
"224225_s_at"	51513
"229551_x_at"	195828
"235684_s_at"	143686
"235150_at"	143686
"242899_at"	143686
"242906_at"	143686
"225123_at"	143686
"235683_at"	143686
"1553869_at"	143686
"205488_at"	3001
"242350_s_at"	100128098
"208293_x_at"	1444
"208294_x_at"	1444
"208295_x_at"	1444
"205958_x_at"	1444
"207285_x_at"	1444
"244481_at"	NA
"209364_at"	572
"1861_at"	572
"200095_x_at"	NA
"200817_x_at"	NA
"239337_at"	400768
"1563038_at"	NA
"221016_s_at"	83439
"244789_at"	387718
"210319_x_at"	4488
"205555_s_at"	4488
"242808_at"	NA
"242361_at"	NA
"202348_s_at"	1861
"202349_at"	1861
"1554849_at"	1861
"218710_at"	55622
"212175_s_at"	NA
"208967_s_at"	NA
"1555371_at"	340273
"243167_at"	340273
"1569072_s_at"	340273
"240717_at"	340273
"223148_at"	94005
"1552789_at"	7095
"208942_s_at"	7095
"225352_at"	7095
"208943_s_at"	7095
"1552790_a_at"	7095
"1564984_at"	NA
"224906_at"	196527
"240947_at"	196527
"214564_s_at"	5098
"1552310_at"	123207
"228406_at"	150572
"243045_at"	150572
"201706_s_at"	5824
"201707_at"	5824
"221088_s_at"	55607
"233985_x_at"	55607
"228494_at"	55607
"231966_at"	55607
"204087_s_at"	8884
"218645_at"	11179
"1555193_a_at"	11179
"215887_at"	11179
"1555192_at"	11179
"218236_s_at"	23683
"211084_x_at"	23683
"222565_s_at"	23683
"1554910_at"	23683
"242549_at"	23683
"203943_at"	9371
"225205_at"	9371
"235752_at"	NA
"217814_at"	57003
"222432_s_at"	57003
"203695_s_at"	1687
"236176_at"	NA
"214106_s_at"	2762
"204875_s_at"	2762
"232692_at"	221400
"205811_at"	11232
"1554741_s_at"	387628
"237853_x_at"	386685
"234664_at"	NA
"241122_s_at"	4593
"207633_s_at"	4593
"207632_at"	4593
"226263_at"	154007
"1553274_a_at"	154007
"204716_at"	8030
"225010_at"	8030
"216734_s_at"	643
"206126_at"	643
"202567_at"	6634
"223051_at"	29101
"223053_x_at"	29101
"226229_s_at"	29101
"219525_at"	55244
"1558862_at"	NA
"234369_at"	26683
"234369_at"	81399
"234369_at"	729759
"212798_s_at"	57037
"1564112_at"	NA
"212532_s_at"	124801
"212529_at"	124801
"240170_at"	124801
"1562653_at"	NA
"241362_at"	140710
"225473_at"	140710
"240488_at"	NA
"209042_s_at"	7327
"1557053_s_at"	7327
"209041_s_at"	7327
"232755_at"	7327
"241372_at"	NA
"203731_s_at"	23660
"203730_s_at"	23660
"235644_at"	165055
"234493_at"	116437
"201015_s_at"	3728
"205157_s_at"	3728
"212236_x_at"	3728
"204775_at"	8208
"207627_s_at"	7024
"227637_at"	7024
"209338_at"	7024
"207601_at"	27284
"204964_s_at"	8082
"1561517_at"	8082
"226932_at"	8082
"204963_at"	8082
"1557802_at"	NA
"232191_at"	NA
"235126_at"	642946
"223710_at"	10344
"206844_at"	8789
"208286_x_at"	5462
"210905_x_at"	5462
"214532_x_at"	5462
"226243_at"	391356
"240920_at"	NA
"238901_at"	100505633
"239370_at"	100505633
"238727_at"	NA
"244159_at"	NA
"231586_at"	642864
"231199_at"	NA
"240760_at"	NA
"230844_at"	440934
"1556510_at"	NA
"1556511_a_at"	NA
"231364_at"	NA
"1569685_at"	NA
"221656_s_at"	55160
"224806_at"	7706
"206911_at"	7706
"228065_at"	283149
"227616_at"	283149
"215485_s_at"	3383
"202637_s_at"	3383
"202638_s_at"	3383
"223072_s_at"	NA
"238926_at"	NA
"212433_x_at"	NA
"224903_at"	84916
"230656_s_at"	84916
"44654_at"	92579
"221759_at"	92579
"224508_at"	84815
"224507_s_at"	84815
"238664_s_at"	84815
"208354_s_at"	6559
"231634_at"	6559
"215274_at"	6559
"1559483_at"	NA
"235532_at"	NA
"1557235_at"	NA
"237682_at"	NA
"201296_s_at"	26118
"210561_s_at"	26118
"201295_s_at"	26118
"201294_s_at"	26118
"1557009_a_at"	340107
"1557008_at"	340107
"1560477_a_at"	148398
"202431_s_at"	4609
"230896_at"	389206
"1553890_s_at"	126147
"1558247_s_at"	126147
"231973_s_at"	285074
"230588_s_at"	285074
"214294_at"	NA
"212596_s_at"	10042
"212597_s_at"	10042
"200016_x_at"	NA
"224073_at"	NA
"1566887_x_at"	NA
"1564262_at"	NA
"243141_at"	166929
"242963_at"	166929
"227038_at"	166929
"206038_s_at"	7182
"202442_at"	NA
"1559134_a_at"	NA
"1559133_at"	NA
"208409_at"	8170
"208761_s_at"	NA
"211069_s_at"	NA
"240692_at"	414927
"233492_s_at"	401427
"233493_at"	401427
"232341_x_at"	22927
"233919_s_at"	22927
"209818_s_at"	22927
"229941_at"	730112
"237137_at"	677766
"221463_at"	6369
"239455_at"	NA
"1556244_s_at"	NA
"229230_at"	200931
"202810_at"	4733
"1556082_a_at"	NA
"1556081_at"	NA
"1562785_at"	NA
"218901_at"	57088
"203543_s_at"	687
"203542_s_at"	687
"203541_s_at"	687
"205892_s_at"	2168
"214355_x_at"	100142659
"215549_x_at"	100142659
"1566473_a_at"	10618
"212043_at"	10618
"203833_s_at"	10618
"212040_at"	10618
"203834_s_at"	10618
"236295_s_at"	197358
"1568643_a_at"	NA
"1556467_at"	NA
"204100_at"	7067
"35846_at"	7067
"214883_at"	7067
"1316_at"	7067
"224498_x_at"	8313
"224176_s_at"	8313
"222695_s_at"	8313
"222696_at"	8313
"231973_s_at"	NA
"1557863_at"	NA
"1557864_x_at"	NA
"229544_at"	NA
"238773_at"	196074
"242247_at"	196074
"208158_s_at"	NA
"204096_s_at"	NA
"1558711_at"	285512
"1562866_at"	NA
"205149_s_at"	1183
"205148_s_at"	1183
"214769_at"	1183
"217556_at"	1183
"202043_s_at"	NA
"239764_at"	100996539
"207079_s_at"	NA
"207078_at"	NA
"1561408_at"	NA
"218575_at"	NA
"220252_x_at"	80231
"238609_at"	221786
"214691_x_at"	54629
"222111_at"	54629
"37802_r_at"	54629
"226873_at"	54629
"236894_at"	NA
"213858_at"	58500
"241738_at"	58500
"223819_x_at"	58500
"223198_x_at"	58500
"227964_at"	83786
"1554903_at"	83786
"1554905_x_at"	83786
"240475_at"	100126791
"227185_at"	643988
"1556255_a_at"	400756
"1562220_at"	NA
"227490_at"	115825
"243514_at"	115825
"228944_at"	NA
"237766_at"	374868
"213158_at"	NA
"213156_at"	NA
"1569297_at"	731779
"228740_at"	NA
"227002_at"	286336
"1553828_at"	120400
"1561387_a_at"	120400
"204765_at"	7984
"204765_at"	101060316
"1569504_at"	NA
"226911_at"	133584
"235120_at"	9117
"224470_at"	9117
"239056_at"	9117
"236268_at"	9117
"225460_at"	9117
"217859_s_at"	55334
"222445_at"	55334
"216009_at"	55334
"221474_at"	103910
"201318_s_at"	103910
"213156_at"	693153
"232107_at"	NA
"1557576_at"	152559
"213372_at"	152559
"220608_s_at"	NA
"230857_s_at"	162968
"1554711_at"	119395
"211004_s_at"	221
"205640_at"	221
"1565731_at"	221
"204590_x_at"	65082
"227815_at"	65082
"244400_at"	65082
"1552930_at"	79258
"242284_at"	NA
"208684_at"	1314
"214336_s_at"	1314
"214337_at"	1314
"217125_at"	NA
"231497_at"	100131117
"1553392_at"	146779
"241247_at"	NA
"216276_s_at"	1587
"219430_at"	56834
"43934_at"	56834
"221966_at"	56834
"204495_s_at"	56905
"204494_s_at"	56905
"215087_at"	56905
"1559804_at"	NA
"230452_at"	400999
"1562802_at"	100885798
"212680_x_at"	NA
"208886_at"	3005
"219887_at"	55231
"241277_x_at"	116412
"1569738_at"	NA
"220048_at"	10913
"226126_at"	93627
"1563945_at"	284100
"240979_at"	284100
"203049_s_at"	9652
"203048_s_at"	9652
"1554029_a_at"	9652
"233995_at"	9652
"235007_at"	55212
"219688_at"	55212
"210630_s_at"	5893
"211904_x_at"	5893
"205647_at"	5893
"237065_s_at"	101410535
"232684_at"	253264
"1556648_a_at"	NA
"226796_at"	116236
"224334_s_at"	51258
"223086_x_at"	51258
"117_at"	3311
"213418_at"	3311
"1557321_a_at"	440854
"231767_at"	3214
"232979_at"	3214
"225305_at"	NA
"230423_at"	NA
"223302_s_at"	79027
"1554726_at"	79027
"225945_at"	79027
"227474_at"	654433
"228425_at"	654433
"36475_at"	23464
"205164_at"	23464
"1560482_at"	NA
"230394_at"	NA
"218123_at"	NA
"225799_at"	541471
"240557_at"	NA
"238932_at"	NA
"242902_at"	643160
"1561556_at"	NA
"234985_at"	143458
"224506_s_at"	84814
"203522_at"	9973
"239360_at"	NA
"1561245_at"	NA
"229690_at"	144717
"1561577_at"	NA
"212015_x_at"	5725
"211270_x_at"	5725
"211271_x_at"	5725
"212016_s_at"	5725
"216306_x_at"	5725
"202189_x_at"	5725
"212015_x_at"	100616459
"211270_x_at"	100616459
"211271_x_at"	100616459
"212016_s_at"	100616459
"216306_x_at"	100616459
"202189_x_at"	100616459
"226118_at"	79172
"219472_at"	79172
"219044_at"	55258
"239949_at"	55258
"209079_x_at"	56098
"211876_x_at"	56098
"215836_s_at"	56098
"205717_x_at"	56098
"211066_x_at"	56098
"231753_s_at"	56098
"216352_x_at"	56098
"205465_x_at"	9957
"205466_s_at"	9957
"205787_x_at"	NA
"32029_at"	5170
"204524_at"	5170
"224986_s_at"	5170
"244629_s_at"	5170
"1563245_at"	NA
"240163_at"	NA
"205600_x_at"	3215
"205601_s_at"	3215
"231649_at"	NA
"1559559_at"	286234
"1563868_a_at"	286234
"243581_at"	NA
"1562823_at"	NA
"242031_at"	NA
"1561335_at"	NA
"211666_x_at"	6122
"215963_x_at"	6122
"201217_x_at"	6122
"211073_x_at"	6122
"212039_x_at"	6122
"211666_x_at"	116936
"215963_x_at"	116936
"201217_x_at"	116936
"211073_x_at"	116936
"212039_x_at"	116936
"211666_x_at"	116938
"215963_x_at"	116938
"201217_x_at"	116938
"211073_x_at"	116938
"212039_x_at"	116938
"1569850_at"	23266
"206953_s_at"	23266
"238662_at"	89978
"1560404_a_at"	89978
"240986_at"	NA
"223568_s_at"	84513
"223569_at"	84513
"226384_at"	84513
"226150_at"	84513
"232612_s_at"	55054
"220521_s_at"	55054
"206474_at"	5128
"221918_at"	5128
"224752_at"	647087
"224751_at"	647087
"1558578_a_at"	647087
"205366_s_at"	3216
"206224_at"	1469
"236163_at"	167410
"230865_at"	167410
"1570623_at"	NA
"1563002_at"	NA
"200081_s_at"	NA
"240101_at"	NA
"224561_s_at"	NA
"221381_s_at"	NA
"231175_at"	221336
"1568820_a_at"	221336
"230668_at"	128414
"228017_s_at"	128414
"228018_at"	128414
"1562103_at"	NA
"221540_x_at"	653238
"223758_s_at"	653238
"202115_s_at"	26155
"1559139_at"	26155
"209878_s_at"	5970
"201783_s_at"	5970
"220577_at"	387751
"237842_at"	79649
"219576_at"	79649
"219626_at"	79649
"1555247_a_at"	51735
"230078_at"	51735
"219112_at"	51735
"239438_at"	51735
"225886_at"	1655
"200033_at"	1655
"225886_at"	100616387
"200033_at"	100616387
"225886_at"	100616408
"200033_at"	100616408
"1561683_at"	NA
"200851_s_at"	9798
"1562848_at"	9798
"235420_at"	NA
"214561_at"	79166
"230588_s_at"	NA
"239130_at"	406893
"205271_s_at"	23552
"211671_s_at"	2908
"201866_s_at"	2908
"216321_s_at"	2908
"201865_x_at"	2908
"216438_s_at"	NA
"215495_s_at"	23034
"212845_at"	23034
"215120_s_at"	23034
"215496_at"	23034
"206630_at"	7299
"1555505_a_at"	7299
"1555504_at"	7299
"204443_at"	410
"1570015_at"	149620
"209485_s_at"	114876
"208158_s_at"	114876
"1554646_at"	114876
"200657_at"	292
"208555_x_at"	1470
"224478_s_at"	84310
"240900_at"	84310
"240147_at"	84310
"203313_s_at"	7050
"244858_at"	7050
"200024_at"	6193
"207862_at"	7379
"202401_s_at"	6722
"202400_s_at"	6722
"244519_at"	171023
"212238_at"	171023
"212237_at"	171023
"212234_at"	171023
"242439_s_at"	171023
"242438_at"	171023
"205353_s_at"	54884
"218124_at"	54884
"1566472_s_at"	54884
"1566471_at"	54884
"209696_at"	2203
"233220_at"	116443
"233171_at"	116443
"243566_at"	100506238
"204366_s_at"	2976
"210620_s_at"	2976
"212429_s_at"	2976
"204888_s_at"	9148
"204889_s_at"	9148
"230678_at"	8490
"1558785_a_at"	8490
"1564674_a_at"	166979
"1553655_at"	166979
"1555346_at"	166979
"224536_s_at"	5098
"209079_x_at"	56097
"211876_x_at"	56097
"215836_s_at"	56097
"205717_x_at"	56097
"211066_x_at"	56097
"224536_s_at"	56097
"216352_x_at"	56097
"227426_at"	6654
"212780_at"	6654
"212777_at"	6654
"1556959_at"	647589
"1556960_a_at"	647589
"212808_at"	84901
"229235_at"	84901
"217527_s_at"	84901
"212809_at"	84901
"217526_at"	84901
"244406_at"	90589
"1552769_at"	90589
"228461_at"	344558
"227502_at"	57189
"223162_s_at"	57189
"223161_at"	57189
"232737_s_at"	5169
"222938_x_at"	5169
"232053_x_at"	57414
"222995_s_at"	57414
"214957_at"	81569
"233194_at"	100874241
"205814_at"	2913
"1552972_at"	100507431
"214561_at"	NA
"210395_x_at"	4635
"216054_x_at"	4635
"210088_x_at"	4635
"1563244_at"	NA
"207925_at"	1473
"231613_at"	NA
"1568852_x_at"	NA
"1568851_at"	NA
"208990_s_at"	3189
"210588_x_at"	3189
"207127_s_at"	3189
"210110_x_at"	3189
"241996_at"	3189
"1562223_at"	642426
"227154_at"	84966
"220534_at"	NA
"202533_s_at"	NA
"1567361_at"	497258
"235625_at"	27072
"203106_s_at"	27072
"210849_s_at"	27072
"227306_at"	NA
"1569365_a_at"	85371
"232642_at"	100187716
"211416_x_at"	92086
"1568804_at"	NA
"233143_at"	140873
"233076_at"	282973
"237312_at"	100506272
"236990_at"	NA
"210660_at"	11024
"207872_s_at"	11024
"212047_s_at"	26001
"211417_x_at"	2678
"215603_x_at"	2678
"209919_x_at"	2678
"208284_x_at"	2678
"207131_x_at"	2678
"211417_x_at"	728441
"215603_x_at"	728441
"209919_x_at"	728441
"208284_x_at"	728441
"207131_x_at"	728441
"209271_at"	2186
"232909_s_at"	2186
"231953_at"	2186
"230056_at"	2186
"213776_at"	NA
"220645_at"	54827
"229296_at"	100506119
"1555216_a_at"	NA
"228978_at"	NA
"200599_s_at"	7184
"200598_s_at"	7184
"216449_x_at"	7184
"200599_s_at"	100500842
"200598_s_at"	100500842
"216449_x_at"	100500842
"232272_at"	57547
"210821_x_at"	1058
"204962_s_at"	1058
"1560198_at"	283601
"239210_at"	NA
"1560833_at"	NA
"228327_x_at"	56917
"1569402_at"	56917
"229917_at"	NA
"206152_at"	NA
"224242_at"	85569
"204779_s_at"	3217
"204778_x_at"	3217
"216973_s_at"	3217
"243441_at"	3217
"231250_at"	3217
"222072_at"	NA
"217380_s_at"	NA
"233273_at"	NA
"1560848_at"	NA
"1556183_at"	645784
"1569040_s_at"	645784
"206140_at"	9355
"211219_s_at"	9355
"214355_x_at"	101060696
"215549_x_at"	101060696
"222222_s_at"	9454
"215489_x_at"	9454
"204647_at"	9454
"222224_at"	NA
"211194_s_at"	8626
"209863_s_at"	8626
"211195_s_at"	8626
"211834_s_at"	8626
"1555581_a_at"	8626
"207382_at"	8626
"211193_at"	8626
"242609_x_at"	NA
"240519_at"	NA
"1555822_at"	NA
"227571_at"	NA
"1563235_at"	NA
"201220_x_at"	NA
"221987_s_at"	55720
"239042_at"	55720
"235677_at"	55720
"218156_s_at"	55720
"218155_x_at"	55720
"207913_at"	NA
"203783_x_at"	NA
"1560337_at"	286184
"237595_at"	NA
"208505_s_at"	2524
"210608_s_at"	2524
"220661_s_at"	55657
"227011_at"	55657
"212698_s_at"	151011
"214720_x_at"	151011
"206240_s_at"	7695
"233481_at"	NA
"240534_at"	NA
"200614_at"	1213
"219824_at"	26266
"233594_at"	100506025
"1568872_at"	100506025
"208423_s_at"	4481
"211887_x_at"	4481
"208422_at"	4481
"214770_at"	4481
"215224_at"	NA
"218380_at"	22861
"1562256_at"	22861
"1562257_x_at"	22861
"210113_s_at"	22861
"211824_x_at"	22861
"211822_s_at"	22861
"1562930_at"	100128788
"209442_x_at"	288
"207950_s_at"	288
"206385_s_at"	288
"200888_s_at"	NA
"219310_at"	79953
"218880_at"	2355
"225262_at"	2355
"218881_s_at"	2355
"205409_at"	2355
"228188_at"	2355
"1557761_s_at"	400794
"1561693_at"	400794
"1556801_at"	400794
"238360_s_at"	100505576
"227009_at"	NA
"238491_at"	100506161
"225003_at"	374882
"219344_at"	55315
"233333_x_at"	NA
"1553437_at"	127707
"1556012_at"	127707
"219024_at"	59338
"226247_at"	59338
"1566656_a_at"	100507654
"1556502_at"	100507654
"232841_at"	NA
"1556452_a_at"	283761
"209403_at"	440452
"1569958_at"	NA
"225422_at"	NA
"212894_at"	6832
"241430_at"	200523
"1560390_s_at"	284440
"1569318_at"	284440
"204712_at"	11197
"232828_at"	100885778
"220351_at"	NA
"208060_at"	5081
"1556638_at"	5081
"215847_at"	283755
"232853_at"	NA
"238216_at"	NA
"1557177_at"	NA
"1561704_at"	NA
"215180_at"	NA
"214003_x_at"	NA
"1556378_a_at"	NA
"201612_at"	NA
"231046_at"	100652853
"216629_at"	NA
"207310_s_at"	4842
"231916_at"	4842
"207309_at"	4842
"239132_at"	4842
"240911_at"	4842
"1560974_s_at"	4842
"233929_x_at"	NA
"225035_x_at"	NA
"226340_x_at"	NA
"1561514_at"	400655
"1569264_at"	400655
"1561439_at"	NA
"202712_s_at"	1159
"202712_s_at"	548596
"201420_s_at"	NA
"235466_s_at"	NA
"230595_at"	100653336
"213410_at"	26098
"215072_x_at"	26098
"208115_x_at"	26098
"210140_at"	8530
"1570255_s_at"	NA
"207582_at"	5301
"221651_x_at"	NA
"221671_x_at"	NA
"224795_x_at"	NA
"210272_at"	1556
"206754_s_at"	1556
"201170_s_at"	8553
"201169_s_at"	8553
"1561233_at"	NA
"202779_s_at"	NA
"234189_at"	NA
"212068_s_at"	84726
"212069_s_at"	84726
"223793_at"	84726
"202146_at"	3475
"230048_at"	3475
"226546_at"	100506844
"218354_at"	51693
"238627_at"	51693
